"entity_definition_id","id","qualified_api_name","durable_id","namespace_prefix","developer_name","master_label","label","length","data_type","service_data_type_id","value_type_id","extra_type_info","is_calculated","is_high_scale_number","is_html_formatted","is_name_field","is_nillable","is_workflow_filterable","is_compact_layoutable","precision","scale","is_field_history_tracked","is_indexed","is_api_filterable","is_api_sortable","is_list_filterable","is_list_sortable","is_api_groupable","is_list_visible","controlling_field_definition_id","last_modified_date","last_modified_by_id","publisher_id","running_user_field_access_id","relationship_name","reference_target_field","is_compound","is_search_prefilterable","is_polymorphic_foreign_key","is_ai_prediction_field","business_owner_id","business_status","security_classification","compliance_group","description","_fivetran_deleted","_fivetran_synced"
"01I8X000003FV6r","000000000000000AAA",rcsfl__popOnRinging__c,"01I8X000003FV6r.00N8X00000FwLk0",rcsfl,popOnRinging,popOnRinging,popOnRinging,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,2023-10-10 14:36:46.000 -0700,"0058X00000Fi8mPQAR",rcsfl,"01I8X000003FV6r.00N8X00000FwLk0.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:31.139 -0700
CollaborationGroupFeed,"000000000000000AAA",Body,CollaborationGroupFeed.Body,,Body,Body,Body,10000,Long Text Area(10000),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,true,false,true,false,true,,,,System,CollaborationGroupFeed.Body.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:54.969 -0700
AsyncOperationEvent,"000000000000000AAA",SourceEvent,AsyncOperationEvent.SourceEvent,,SourceEvent,Source Event,Source Event,0,Complex Value,,,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,Conduit,AsyncOperationEvent.SourceEvent.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:48.588 -0700
EntityParticle,"000000000000000AAA",Mask,EntityParticle.Mask,,Mask,Mask,Mask,150,Text(150),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,MetadataCatalog,EntityParticle.Mask.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.893 -0700
CollaborationGroupFeed,"000000000000000AAA",CommentCount,CollaborationGroupFeed.CommentCount,,CommentCount,Comment Count,Comment Count,0,"Number(9, 0)",integer,integer,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,CollaborationGroupFeed.CommentCount.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:54.969 -0700
EntityParticle,"000000000000000AAA",IsWriteRequiresMasterRead,EntityParticle.IsWriteRequiresMasterRead,,IsWriteRequiresMasterRead,Does Write Require Master Read?,Does Write Require Master Read?,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,MetadataCatalog,EntityParticle.IsWriteRequiresMasterRead.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.868 -0700
AccountTeamMember,"000000000000000AAA",UserId,AccountTeamMember.User,,User,User,User,18,Lookup(User),id,id,,false,false,false,false,false,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,AccountTeamMember.User.005UZ00000BrdXxYAJ,User,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.543 -0700
"01I41000002c7hr.ChangeEvent","000000000000000AAA",SBQQ__ExpirationDate__c,"01I41000002c7hr.ChangeEvent.00N4100000Wtq3j",SBQQ,ExpirationDate,Expiration Date,Expiration Date,0,Date,date,date,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2017-07-13 09:41:20.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7hr.ChangeEvent.00N4100000Wtq3j.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Expiration date for this contracted price.,false,2025-04-14 08:29:48.111 -0700
EntityParticle,"000000000000000AAA",IsCreatable,EntityParticle.IsCreatable,,IsCreatable,Is Field Creatable?,Is Field Creatable?,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,MetadataCatalog,EntityParticle.IsCreatable.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.868 -0700
AccountChangeEvent,"000000000000000AAA",K_12_Enrollment__c,AccountChangeEvent.00NUZ000000xlnh,,K_12_Enrollment,K-12 Enrollment,K-12 Enrollment,0,"Number(18, 0)",double,double,,false,false,false,false,true,true,false,18,0,false,false,false,false,true,true,false,true,,2024-03-07 15:01:05.000 -0800,"0051L000007gwhLQAQ",,AccountChangeEvent.00NUZ000000xlnh.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,Sums the agile enrollment fields by grade level,false,2025-04-14 08:28:44.395 -0700
AccountChangeEvent,"000000000000000AAA",Rating,AccountChangeEvent.Rating,,Rating,Rating,Rating,255,Picklist,string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,AccountChangeEvent.Rating.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.038 -0700
MsgSessStatusChangedEvent,"000000000000000AAA",MessagingEndUser,MsgSessStatusChangedEvent.MessagingEndUser,,MessagingEndUser,Id of the session's MessagingEndUser,Id of the session's MessagingEndUser,18,Text(18),string,string,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,,,System,MsgSessStatusChangedEvent.MessagingEndUser.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:28.547 -0700
AccountChangeEvent,"000000000000000AAA",Related__c,AccountChangeEvent.00NUZ000004HyFB,,Related,Related,Related,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,2025-02-07 14:36:28.000 -0800,"005UZ00000B4tsPYAR",,AccountChangeEvent.00NUZ000004HyFB.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,"Temporary. Indication that account has related Opportunity, Request, Case, or Activity.",false,2025-04-14 08:28:44.488 -0700
AccountChangeEvent,"000000000000000AAA",agileed__ConnectLink_Do_Not_Update_Hierarchy__c,AccountChangeEvent.00NUZ0000031WCF,agileed,ConnectLink_Do_Not_Update_Hierarchy,ConnectLink Do Not Update Hierarchy,ConnectLink Do Not Update Hierarchy,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,2024-09-25 15:42:08.000 -0700,"0058X00000Fi8mPQAR",agileed,AccountChangeEvent.00NUZ0000031WCF.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,ConnectLink will not update the Parent Account of this record if the field is checked.,false,2025-04-14 08:28:44.458 -0700
SurveyResponseChangeEvent,"000000000000000AAA",InterviewGuid,SurveyResponseChangeEvent.InterviewGuid,,InterviewGuid,Interview GUID,Interview GUID,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,SurveyResponseChangeEvent.InterviewGuid.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:15.324 -0700
AccountChangeEvent,"000000000000000AAA",CSM_Email__c,AccountChangeEvent.00N1L00000FLTL1,,CSM_Email,CSM Email,CSM Email,0,Text(0),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2019-02-22 19:29:14.000 -0800,"00541000003jeZTAAY",,AccountChangeEvent.00N1L00000FLTL1.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.384 -0700
AccountChangeEvent,"000000000000000AAA",JigsawCompanyId,AccountChangeEvent.JigsawCompany,,JigsawCompany,Jigsaw Company Id,Jigsaw Company Id,20,External Lookup,string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,AccountChangeEvent.JigsawCompany.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.039 -0700
AccountChangeEvent,"000000000000000AAA",Number_of_Child_Customers__c,AccountChangeEvent.00N1L00000EoC17,,Number_of_Child_Customers,Number of Child Customers,Number of Child Customers,0,"Number(18, 0)",double,double,,false,false,false,false,true,true,false,18,0,false,false,false,false,true,true,false,true,,2021-02-05 13:23:05.000 -0800,"0051L000007gwhLQAQ",,AccountChangeEvent.00N1L00000EoC17.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.266 -0700
NetworkMember,"000000000000000AAA",Preferences,NetworkMember.Preferences,,Preferences,Preferences,Preferences,0,BitVector,,,,false,false,false,false,false,false,false,0,0,false,false,true,false,true,true,false,true,,,,System,NetworkMember.Preferences.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:35.121 -0700
AccountChangeEvent,"000000000000000AAA",Trend_Enrollment__c,AccountChangeEvent.00N1L00000FHNzf,,Trend_Enrollment,Trend Enrollment,Trend Enrollment,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2020-03-27 15:27:03.000 -0700,"00541000003jeZTAAY",,AccountChangeEvent.00N1L00000FHNzf.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.427 -0700
AccountChangeEvent,"000000000000000AAA",Netsuite_Account_Number__c,AccountChangeEvent.00N4100000Z9SlV,,Netsuite_Account_Number,Netsuite Account Number,Netsuite Account Number,30,Auto Number,string,string,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,2017-09-29 06:48:58.000 -0700,"00541000003jYT0AAM",,AccountChangeEvent.00N4100000Z9SlV.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,This will be mapped to Netsuite Customer ID for Customer object.,false,2025-04-14 08:28:44.173 -0700
AccountChangeEvent,"000000000000000AAA",Sic,AccountChangeEvent.Sic,,Sic,SIC Code,SIC Code,20,Text(20),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,AccountChangeEvent.Sic.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.038 -0700
AccountChangeEvent,"000000000000000AAA",NYC_School_ID__c,AccountChangeEvent.00N8X00000Hn9YJ,,NYC_School_ID,NYC School ID,NYC School ID,255,Text Area(255),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2023-05-17 09:18:26.000 -0700,"0051L000007gwhLQAQ",,AccountChangeEvent.00N8X00000Hn9YJ.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.302 -0700
AccountChangeEvent,"000000000000000AAA",Facilitator_s__c,AccountChangeEvent.00N8X00000Hn9YE,,Facilitator_s,Facilitator(s),Facilitator(s),255,Text Area(255),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2023-05-17 09:18:26.000 -0700,"0051L000007gwhLQAQ",,AccountChangeEvent.00N8X00000Hn9YE.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,Facilitators who will be teaching Vidcode,false,2025-04-14 08:28:44.302 -0700
AccountChangeEvent,"000000000000000AAA",Fiscal_Title_I_Schoolwide_Yes_No__c,AccountChangeEvent.00N1L00000FHO1g,,Fiscal_Title_I_Schoolwide_Yes_No,Fiscal - Title I Schoolwide - Yes No,Fiscal - Title I Schoolwide - Yes No,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2023-08-21 13:18:18.000 -0700,"0058X00000Fi8mPQAR",,AccountChangeEvent.00N1L00000FHO1g.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.428 -0700
LiveChatTranscriptEventChangeEvent,"000000000000000AAA",AgentId,LiveChatTranscriptEventChangeEvent.Agent,,Agent,Agent,Agent,18,Lookup(User),id,id,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,LiveChatTranscriptEventChangeEvent.Agent.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:27.574 -0700
"01I41000002yhKw","000000000000000AAA",Id,"01I41000002yhKw.Id",,Id,Record ID,Record ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,"01I41000002yhKw.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:25.364 -0700
OmniSupervisorConfigGroup,"000000000000000AAA",Id,OmniSupervisorConfigGroup.Id,,Id,Omni Supervisor Configuration for Public Group ID,Omni Supervisor Configuration for Public Group ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,OmniSupervisorConfigGroup.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:35.130 -0700
EventChangeEvent,"000000000000000AAA",RecurrenceEndDateOnly,EventChangeEvent.RecurrenceEndDateOnly,,RecurrenceEndDateOnly,Recurrence End,Recurrence End,0,Date,date,date,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,EventChangeEvent.RecurrenceEndDateOnly.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.944 -0700
EventChangeEvent,"000000000000000AAA",IsReminderSet,EventChangeEvent.IsReminderSet,,IsReminderSet,Reminder Set,Reminder Set,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,EventChangeEvent.IsReminderSet.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.944 -0700
SwarmHistory,"000000000000000AAA",Id,SwarmHistory.Id,,Id,Swarm History ID,Swarm History ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,SwarmHistory.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:15.332 -0700
RecordAction,"000000000000000AAA",Id,RecordAction.Id,,Id,RecordAction ID,RecordAction ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,RecordAction.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.751 -0700
"01I1L0000032yvq","000000000000000AAA",Id,"01I1L0000032yvq.Id",,Id,Record ID,Record ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,"01I1L0000032yvq.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:51.117 -0700
DataQueryWorkspaceTab,"000000000000000AAA",Name,DataQueryWorkspaceTab.Name,,Name,Name,Name,255,Text(255),string,string,,false,false,false,true,false,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,DataQueryWorkspaceTab.Name.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:04.326 -0700
Recommendation,"000000000000000AAA",Id,Recommendation.Id,,Id,Recommendation ID,Recommendation ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,Recommendation.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.748 -0700
"01IUZ000000U33h","000000000000000AAA",Id,"01IUZ000000U33h.Id",,Id,Record ID,Record ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,"01IUZ000000U33h.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:18.628 -0700
"01I41000002zuTb","000000000000000AAA",Name,"01I41000002zuTb.Name",,Name,Subscribed Quote Line#,Subscribed Quote Line#,80,Auto Number,string,string,,false,false,false,true,false,true,true,0,0,false,true,true,true,true,true,false,true,,,,System,"01I41000002zuTb.Name.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:08.587 -0700
"01I41000002yhKw","000000000000000AAA",Name,"01I41000002yhKw.Name",,Name,Learning.com Sales Console Name,Learning.com Sales Console Name,80,Text(80),string,string,,false,false,false,true,true,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,"01I41000002yhKw.Name.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:25.337 -0700
"01I1L0000032yvq","000000000000000AAA",Name,"01I1L0000032yvq.Name",,Name,Name,Name,80,Text(80),string,string,,false,false,false,true,true,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,"01I1L0000032yvq.Name.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:51.117 -0700
DataQueryWorkspaceTab,"000000000000000AAA",Id,DataQueryWorkspaceTab.Id,,Id,Query Tab Id,Query Tab Id,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,DataQueryWorkspaceTab.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:04.326 -0700
Recommendation,"000000000000000AAA",ActionReference,Recommendation.ActionReference,,ActionReference,Action,Action,255,Text(255),string,string,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,Recommendation.ActionReference.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.749 -0700
WorkPlanTemplateFeed,"000000000000000AAA",Id,WorkPlanTemplateFeed.Id,,Id,Feed Item ID,Feed Item ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,WorkPlanTemplateFeed.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:21.674 -0700
EventChangeEvent,"000000000000000AAA",Id,EventChangeEvent.Id,,Id,Change Event ID,Change Event ID,18,Lookup(),id,id,,false,false,false,false,true,false,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,EventChangeEvent.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.943 -0700
"01I41000002c7iW.ChangeEvent","000000000000000AAA",Id,"01I41000002c7iW.ChangeEvent.Id",,Id,Change Event ID,Change Event ID,18,Lookup(),id,id,,false,false,false,false,true,false,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,"01I41000002c7iW.ChangeEvent.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:56.692 -0700
UserLocalWebServerIdentity,"000000000000000AAA",Id,UserLocalWebServerIdentity.Id,,Id,User Local Web Server Identity ID,User Local Web Server Identity ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,UserLocalWebServerIdentity.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:19.849 -0700
Recommendation,"000000000000000AAA",Name,Recommendation.Name,,Name,Name,Name,80,Text(80),string,string,,false,false,false,true,false,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,Recommendation.Name.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.748 -0700
AssignmentRule,"000000000000000AAA",Name,AssignmentRule.Name,,Name,Name,Name,120,Text(120),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,AssignmentRule.Name.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:48.581 -0700
Event,"000000000000000AAA",Gong__Meeting_Prospect_Canceled__c,Event.00NUZ000000aAKW,Gong,Meeting_Prospect_Canceled,Meeting Canceled by Prospect,Meeting Canceled by Prospect,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,2024-01-29 12:28:55.000 -0800,"0058X00000Fi8mPQAR",Gong,Event.00NUZ000000aAKW.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.943 -0700
Event,"000000000000000AAA",RecurrenceInstance,Event.RecurrenceInstance,,RecurrenceInstance,Recurrence Instance,Recurrence Instance,40,Picklist,string,string,,false,false,false,false,true,false,false,0,0,false,false,true,true,true,true,true,true,,,,System,Event.RecurrenceInstance.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.925 -0700
LookedUpFromActivity,"000000000000000AAA",Deeper_and_Wider__c,LookedUpFromActivity.00N4100000dd8QH,,Deeper_and_Wider,Deeper and Wider,Deeper and Wider,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,2018-02-23 10:20:03.000 -0800,"00541000003jYZXAA2",,LookedUpFromActivity.00N4100000dd8QH.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,Deeper and Wider,false,2025-04-14 08:29:27.587 -0700
Event,"000000000000000AAA",Deeper_and_Wider__c,Event.00N4100000dd8QH,,Deeper_and_Wider,Deeper and Wider,Deeper and Wider,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,2018-02-23 10:20:03.000 -0800,"00541000003jYZXAA2",,Event.00N4100000dd8QH.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,Deeper and Wider,false,2025-04-14 08:29:07.925 -0700
Seller,"000000000000000AAA",ActiveToDate,Seller.ActiveToDate,,ActiveToDate,Active To Date,Active To Date,0,Date,date,date,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,Seller.ActiveToDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:11.632 -0700
Event,"000000000000000AAA",Call_To__c,Event.00N1L00000FLQRu,,Call_To,Call To,Call To,40,Phone,string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2019-01-08 09:54:50.000 -0800,"00541000003jeZTAAY",,Event.00N1L00000FLQRu.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.942 -0700
Event,"000000000000000AAA",IsRecurrence2,Event.IsRecurrence2,,IsRecurrence2,Repeat,Repeat,0,Checkbox,boolean,boolean,,false,false,false,false,false,false,true,0,0,false,false,true,true,true,true,true,true,,,,System,Event.IsRecurrence2.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.925 -0700
LookedUpFromActivity,"000000000000000AAA",Call_To__c,LookedUpFromActivity.00N1L00000FLQRu,,Call_To,Call To,Call To,40,Phone,string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,2019-01-08 09:54:50.000 -0800,"00541000003jeZTAAY",,LookedUpFromActivity.00N1L00000FLQRu.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:27.588 -0700
Event,"000000000000000AAA",ClientGuid,Event.ClientGuid,,ClientGuid,Client GUID,Client GUID,255,Text(255),string,string,,false,false,false,false,true,false,true,0,0,false,false,true,true,true,true,true,true,,,,System,Event.ClientGuid.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.925 -0700
RecordActionHistory,"000000000000000AAA",UserId,RecordActionHistory.User,,User,User,User,18,Lookup(User),id,id,,false,false,false,false,false,false,false,0,0,false,false,false,false,true,true,false,true,,,,System,RecordActionHistory.User.005UZ00000BrdXxYAJ,User,,false,false,true,false,,,,,,false,2025-04-14 08:29:45.752 -0700
Event,"000000000000000AAA",IsArchived,Event.IsArchived,,IsArchived,Archived,Archived,0,Checkbox,boolean,boolean,,false,false,false,false,false,false,false,0,0,false,false,true,true,true,true,true,true,,,,System,Event.IsArchived.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.894 -0700
LookedUpFromActivity,"000000000000000AAA",Gong__Gong_Activity_Id__c,LookedUpFromActivity.00NUZ000004Jfmn,Gong,Gong_Activity_Id,Gong Activity Id,Gong Activity Id,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,2025-02-10 14:23:48.000 -0800,"005UZ00000B4tsPYAR",Gong,LookedUpFromActivity.00NUZ000004Jfmn.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:27.589 -0700
ForecastingUserPreference,"000000000000000AAA",IsForecastingHideZeroRows,ForecastingUserPreference.IsForecastingHideZeroRows,,IsForecastingHideZeroRows,Hide Zero Rows,Hide Zero Rows,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,false,true,true,true,true,true,,,,System,ForecastingUserPreference.IsForecastingHideZeroRows.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:10.975 -0700
LookedUpFromActivity,"000000000000000AAA",AccountId,LookedUpFromActivity.Account,,Account,Account,Account,18,Lookup(Account),id,id,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,LookedUpFromActivity.Account.005UZ00000BrdXxYAJ,Account,,false,false,false,false,,,,,,false,2025-04-14 08:29:27.585 -0700
Event,"000000000000000AAA",WhoCount,Event.WhoCount,,WhoCount,Relation Count,Relation Count,0,"Number(9, 0)",integer,integer,,false,false,false,false,true,false,false,0,0,false,false,true,true,true,true,true,true,,,,System,Event.WhoCount.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:07.894 -0700
LookedUpFromActivity,"000000000000000AAA",Gong__Current_Flow_Step_Number__c,LookedUpFromActivity.00NUZ000000aAKT,Gong,Current_Flow_Step_Number,Engage Step Number,Engage Step Number,10,Text(10),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,2024-01-29 12:28:54.000 -0800,"0058X00000Fi8mPQAR",Gong,LookedUpFromActivity.00NUZ000000aAKT.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:27.589 -0700
"01I8X000003YKaz.ChangeEvent","000000000000000AAA",codesters__Codesters_Profile_school_type__c,"01I8X000003YKaz.ChangeEvent.00N8X00000Hn8DQ",codesters,Codesters_Profile_school_type,Codesters Profile school_type,Codesters Profile school_type,24,Text(24),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2023-05-12 13:22:21.000 -0700,"0051L000007gwhLQAQ",codesters,"01I8X000003YKaz.ChangeEvent.00N8X00000Hn8DQ.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:27.022 -0700
ForecastingUserPreference,"000000000000000AAA",IsHideForecastingQuotaColumn,ForecastingUserPreference.IsHideForecastingQuotaColumn,,IsHideForecastingQuotaColumn,Hide Quota Column,Hide Quota Column,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,false,true,true,true,true,true,,,,System,ForecastingUserPreference.IsHideForecastingQuotaColumn.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:10.956 -0700
ClientBrowser,"000000000000000AAA",UsersId,ClientBrowser.Users,,Users,User,User,18,Lookup(User),id,id,,false,false,false,false,false,true,false,0,0,false,true,true,true,true,true,true,true,,,,System,ClientBrowser.Users.005UZ00000BrdXxYAJ,Users,,false,false,false,false,,,,,,false,2025-04-14 08:28:54.960 -0700
